listing_id,brand,category,gender,gender_source,material,size,condition,age_months,original_price,provider_price,data_source,source_listing_id,tier_primary,base_min_pct,base_max_pct,cond_mult,age_mult,cat_mult,mat_mult,rule_min,rule_max,rule_mid,deviation_M,condition_penalty,age_penalty,deviation_penalty,total_penalty,penalties,rule_quality_score,rule_decision
L0761,Pantaloons,Top,Women,category_derived,Cotton,S,New,3,5174,491,synthetic,L0361,Tier 4,0.09,0.11,1.0,1.0,1.0,1.0,450,550,500.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve
L0762,Gucci,Jacket,Unisex,category_derived,Leather,M,Used,4,114029,24138,synthetic,L0183,Tier 5,0.11,0.14,0.7,0.9,1.05,1.05,8700,11100,9900.0,117.4595,18,4,45,67,cond=18|age=4|dev=45|total=67,33,Reject
L0763,Neeru's,Lehenga,Women,category_derived,Silk,M,Like New,6,11052,1939,synthetic,L0232,Tier 4,0.09,0.11,0.9,0.9,1.1,1.05,950,1100,1025.0,76.2727,8,4,45,57,cond=8|age=4|dev=45|total=57,43,Reject
L0764,GAP,Jeans,Unisex,category_derived,Denim,L,Used,15,6391,828,synthetic,L0114,Tier 4,0.09,0.11,0.7,0.7,0.95,1.0,250,350,300.0,136.5714,18,16,45,79,cond=18|age=16|dev=45|total=79,21,Reject
L0765,W for Woman,Saree,Women,category_derived,Silk,M,New,1,2689,792,synthetic,L0039,Tier 3,0.07,0.09,1.0,1.0,1.1,1.05,200,300,250.0,164.0,0,0,45,45,cond=0|age=0|dev=45|total=45,55,Reject
L0766,Indya,Jacket,Unisex,category_derived,Denim,S,Like New,6,1524,113,synthetic,L0170,Tier 2,0.06,0.07,0.9,0.9,1.05,1.0,80,90,85.0,25.5556,8,4,20,32,cond=8|age=4|dev=20|total=32,68,Review
L0767,Bewakoof,Top,Women,category_derived,Cotton,S,New,1,1127,67,synthetic,L0196,Tier 1,0.05,0.06,1.0,1.0,1.0,1.0,60,70,65.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve
L0768,AND,Dress,Women,category_derived,Cotton,M,Used,7,5382,398,synthetic,L0077,Tier 4,0.09,0.11,0.7,0.8,1.05,1.0,300,350,325.0,13.7143,18,8,12,38,cond=18|age=8|dev=12|total=38,62,Review
L0769,Soch,Ethnic Wear,Unisex,category_derived,Silk,S,Like New,5,1738,60,synthetic,L0144,Tier 2,0.06,0.07,0.9,0.9,1.1,1.05,100,110,105.0,40.0,8,4,30,42,cond=8|age=4|dev=30|total=42,58,Review
L0770,Fabindia,Kurta,Unisex,category_derived,Linen,M,Used,7,8756,676,synthetic,L0366,Tier 4,0.09,0.11,0.7,0.8,1.0,1.03,450,550,500.0,22.9091,18,8,20,46,cond=18|age=8|dev=20|total=46,54,Review
L0771,Prada,Dress,Women,category_derived,Silk,M,Used,10,84699,20375,synthetic,L0093,Tier 5,0.11,0.14,0.7,0.8,1.05,1.05,5800,7300,6550.0,179.1096,18,12,45,75,cond=18|age=12|dev=45|total=75,25,Reject
L0772,Levi's,Jeans,Unisex,category_derived,Denim,M,New,4,9144,797,synthetic,L0272,Tier 4,0.09,0.11,1.0,0.9,0.95,1.0,700,850,775.0,0.0,0,4,0,4,cond=0|age=4|dev=0|total=4,96,Approve
L0773,Gucci,Jacket,Unisex,category_derived,Leather,S,Used,5,66897,24083,synthetic,L0124,Tier 5,0.11,0.14,0.7,0.9,1.05,1.05,5100,6500,5800.0,270.5077,18,4,45,67,cond=18|age=4|dev=45|total=67,33,Reject
L0774,Tommy Hilfiger,Shirt,Unisex,category_derived,Cotton,XL,Like New,6,10903,865,synthetic,L0295,Tier 4,0.09,0.11,0.9,0.9,1.0,1.0,800,950,875.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve
L0775,Style Bazaar,Top,Women,category_derived,Cotton,L,Used,9,1404,56,synthetic,L0304,Tier 2,0.06,0.07,0.7,0.8,1.0,1.0,50,60,55.0,0.0,18,8,0,26,cond=18|age=8|dev=0|total=26,74,Approve
L0776,Fabindia,Kurta,Unisex,category_derived,Linen,M,Like New,7,8626,3106,synthetic,L0291,Tier 4,0.09,0.11,0.9,0.8,1.0,1.03,600,700,650.0,343.7143,8,8,45,61,cond=8|age=8|dev=45|total=61,39,Reject
L0777,Rangriti,Kurta,Unisex,category_derived,Cotton,L,Used,10,1478,37,synthetic,L0278,Tier 2,0.06,0.07,0.7,0.8,1.0,1.0,50,60,55.0,26.0,18,12,20,50,cond=18|age=12|dev=20|total=50,50,Review
L0778,Sabyasachi,Ethnic Wear,Unisex,category_derived,Silk,M,Like New,6,82370,6084,synthetic,L0001,Tier 5,0.11,0.14,0.9,0.9,1.1,1.05,8500,10800,9650.0,28.4235,8,4,20,32,cond=8|age=4|dev=20|total=32,68,Review
L0779,Under Armour,Activewear,Unisex,category_derived,Polyester,M,Used,7,6849,395,synthetic,L0073,Tier 4,0.09,0.11,0.7,0.8,0.95,1.0,350,400,375.0,0.0,18,8,0,26,cond=18|age=8|dev=0|total=26,74,Approve
L0780,Mufti,Shirt,Unisex,category_derived,Cotton,L,New,3,5126,1846,synthetic,L0340,Tier 4,0.09,0.11,1.0,1.0,1.0,1.0,450,550,500.0,235.6364,0,0,45,45,cond=0|age=0|dev=45|total=45,55,Reject
L0781,HRX,Activewear,Unisex,category_derived,Polyester,XL,Like New,5,5268,271,synthetic,L0224,Tier 4,0.09,0.11,0.9,0.9,0.95,1.0,350,450,400.0,22.5714,8,4,20,32,cond=8|age=4|dev=20|total=32,68,Review
L0782,Rangriti,Kurta,Unisex,category_derived,Cotton,L,Like New,1,2128,363,synthetic,L0353,Tier 2,0.06,0.07,0.9,1.0,1.0,1.0,110,130,120.0,179.2308,8,0,45,53,cond=8|age=0|dev=45|total=53,47,Reject
L0783,Fabindia,Kurta,Unisex,category_derived,Linen,M,Like New,7,8567,340,synthetic,L0291,Tier 4,0.09,0.11,0.9,0.8,1.0,1.03,550,700,625.0,38.1818,8,8,30,46,cond=8|age=8|dev=30|total=46,54,Review
L0784,Under Armour,Activewear,Unisex,category_derived,Polyester,M,New,1,8016,826,synthetic,L0073,Tier 4,0.09,0.11,1.0,1.0,0.95,1.0,700,850,775.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve
L0785,Calvin Klein,Jacket,Unisex,category_derived,Denim,S,Used,10,7492,596,synthetic,L0046,Tier 4,0.09,0.11,0.7,0.8,1.05,1.0,400,500,450.0,19.2,18,12,12,42,cond=18|age=12|dev=12|total=42,58,Review
L0786,Bewakoof,Top,Women,category_derived,Polyester,S,Like New,4,582,210,synthetic,L0056,Tier 1,0.05,0.06,0.9,0.9,1.0,1.0,20,30,25.0,600.0,8,4,45,57,cond=8|age=4|dev=45|total=57,43,Reject
L0787,Raw Mango,Saree,Women,category_derived,Silk,S,Like New,4,19868,6620,synthetic,L0253,Tier 5,0.11,0.14,0.9,0.9,1.1,1.05,2000,2600,2300.0,154.6154,8,4,45,57,cond=8|age=4|dev=45|total=57,43,Reject
L0788,Under Armour,Activewear,Unisex,category_derived,Polyester,M,Like New,1,6222,539,synthetic,L0116,Tier 4,0.09,0.11,0.9,1.0,0.95,1.0,500,600,550.0,0.0,8,0,0,8,cond=8|age=0|dev=0|total=8,92,Approve
L0789,Adidas,Activewear,Unisex,category_derived,Polyester,S,Like New,4,3171,200,synthetic,L0054,Tier 3,0.07,0.09,0.9,0.9,0.95,1.0,170,200,185.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve
L0790,Puma,Activewear,Unisex,category_derived,Polyester,M,Used,9,3289,85,synthetic,L0048,Tier 3,0.07,0.09,0.7,0.8,0.95,1.0,120,160,140.0,29.1667,18,8,20,46,cond=18|age=8|dev=20|total=46,54,Review
L0791,Roadster,Jeans,Unisex,category_derived,Denim,M,Like New,4,5002,522,synthetic,L0223,Tier 4,0.09,0.11,0.9,0.9,0.95,1.0,350,400,375.0,30.5,8,4,20,32,cond=8|age=4|dev=20|total=32,68,Review
L0792,Sabyasachi,Lehenga,Women,category_derived,Silk,M,New,2,92556,9192,synthetic,L0153,Tier 5,0.11,0.14,1.0,1.0,1.1,1.05,11800,15000,13400.0,22.1017,0,0,20,20,cond=0|age=0|dev=20|total=20,80,Review
L0793,Global Desi,Dress,Women,category_derived,Linen,S,Like New,15,5419,351,synthetic,L0219,Tier 4,0.09,0.11,0.9,0.7,1.05,1.03,350,400,375.0,0.0,8,16,0,24,cond=8|age=16|dev=0|total=24,76,Approve
L0794,Nicobar,Dress,Women,category_derived,Linen,S,New,3,8062,906,synthetic,L0106,Tier 4,0.09,0.11,1.0,1.0,1.05,1.03,800,950,875.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve
L0795,American Eagle,Jeans,Unisex,category_derived,Denim,M,Like New,5,8637,1026,synthetic,L0242,Tier 4,0.09,0.11,0.9,0.9,0.95,1.0,600,750,675.0,36.8,8,4,30,42,cond=8|age=4|dev=30|total=42,58,Review
L0796,Global Desi,Saree,Women,category_derived,Silk,M,Like New,4,1518,94,synthetic,L0190,Tier 2,0.06,0.07,0.9,0.9,1.1,1.05,90,100,95.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve
L0797,Flying Machine,Jeans,Unisex,category_derived,Denim,M,Used,6,4242,348,synthetic,L0289,Tier 3,0.07,0.09,0.7,0.9,0.95,1.0,180,250,215.0,39.2,18,4,30,52,cond=18|age=4|dev=30|total=52,48,Review
L0798,Vishal Mega Mart,Shirt,Unisex,category_derived,Polyester,M,Used,8,1705,90,synthetic,L0302,Tier 2,0.06,0.07,0.7,0.8,1.0,1.0,60,70,65.0,28.5714,18,8,20,46,cond=18|age=8|dev=20|total=46,54,Review
L0799,Roadster,Shirt,Unisex,category_derived,Cotton,M,New,1,1348,89,synthetic,L0121,Tier 2,0.06,0.07,1.0,1.0,1.0,1.0,80,90,85.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve
L0800,Balenciaga,Jacket,Unisex,category_derived,Leather,XS,Like New,4,33618,3621,synthetic,L0265,Tier 5,0.11,0.14,0.9,0.9,1.05,1.05,3300,4200,3750.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve
L0801,Zudio,Top,Women,category_derived,Cotton,M,New,2,775,26,synthetic,L0109,Tier 1,0.05,0.06,1.0,1.0,1.0,1.0,40,50,45.0,35.0,0,0,20,20,cond=0|age=0|dev=20|total=20,80,Review
L0802,H&M,Dress,Women,category_derived,Cotton,S,Like New,9,1309,89,synthetic,L0133,Tier 2,0.06,0.07,0.9,0.8,1.05,1.0,60,70,65.0,27.1429,8,8,20,36,cond=8|age=8|dev=20|total=36,64,Review
L0803,Louis Vuitton,Shirt,Unisex,category_derived,Linen,XS,Like New,9,75371,3788,synthetic,L0142,Tier 5,0.11,0.14,0.9,0.8,1.0,1.03,6100,7800,6950.0,37.9016,8,8,30,46,cond=8|age=8|dev=30|total=46,54,Review
L0804,Flying Machine,Jeans,Unisex,category_derived,Denim,M,Like New,6,4980,302,synthetic,L0289,Tier 3,0.07,0.09,0.9,0.9,0.95,1.0,250,350,300.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve
L0805,Uniqlo,Jacket,Unisex,category_derived,Polyester,M,Used,6,2030,86,synthetic,L0136,Tier 2,0.06,0.07,0.7,0.9,1.05,1.0,80,90,85.0,0.0,18,4,0,22,cond=18|age=4|dev=0|total=22,78,Approve
L0806,Reliance Trends,Top,Women,category_derived,Cotton,S,Used,9,655,40,synthetic,L0074,Tier 1,0.05,0.06,0.7,0.8,1.0,1.0,20,20,20.0,100.0,18,8,45,71,cond=18|age=8|dev=45|total=71,29,Reject
L0807,Nike,Activewear,Unisex,category_derived,Polyester,S,Like New,7,10943,774,synthetic,L0244,Tier 4,0.09,0.11,0.9,0.8,0.95,1.0,650,800,725.0,0.0,8,8,0,16,cond=8|age=8|dev=0|total=16,84,Approve
L0808,Superdry,Jacket,Unisex,category_derived,Polyester,L,Used,10,10092,777,synthetic,L0252,Tier 4,0.09,0.11,0.7,0.8,1.05,1.0,550,650,600.0,19.5385,18,12,12,42,cond=18|age=12|dev=12|total=42,58,Review
L0809,Bewakoof,Activewear,Unisex,category_derived,Polyester,S,New,1,1663,599,synthetic,L0214,Tier 2,0.06,0.07,1.0,1.0,0.95,1.0,90,110,100.0,444.5455,0,0,45,45,cond=0|age=0|dev=45|total=45,55,Reject
L0810,Balenciaga,Jacket,Unisex,category_derived,Leather,L,Used,7,27829,2779,synthetic,L0265,Tier 5,0.11,0.14,0.7,0.8,1.05,1.05,1900,2400,2150.0,15.7917,18,8,12,38,cond=18|age=8|dev=12|total=38,62,Review
L0811,Biba,Kurta,Unisex,category_derived,Cotton,L,Like New,8,4794,669,synthetic,L0269,Tier 3,0.07,0.09,0.9,0.8,1.0,1.0,250,300,275.0,123.0,8,8,45,61,cond=8|age=8|dev=45|total=61,39,Reject
L0812,Reebok,Activewear,Unisex,category_derived,Polyester,L,New,3,2834,131,synthetic,L0185,Tier 3,0.07,0.09,1.0,1.0,0.95,1.0,190,250,220.0,31.0526,0,0,20,20,cond=0|age=0|dev=20|total=20,80,Review
L0813,Gucci,Jacket,Unisex,category_derived,Leather,S,New,3,70638,13259,synthetic,L0124,Tier 5,0.11,0.14,1.0,1.0,1.05,1.05,8600,10900,9750.0,21.6422,0,0,20,20,cond=0|age=0|dev=20|total=20,80,Review
L0814,H&M,Dress,Women,category_derived,Cotton,S,Like New,9,1289,69,synthetic,L0133,Tier 2,0.06,0.07,0.9,0.8,1.05,1.0,60,70,65.0,0.0,8,8,0,16,cond=8|age=8|dev=0|total=16,84,Approve
L0815,Easybuy,Shirt,Unisex,category_derived,Polyester,M,Used,11,787,15,synthetic,L0110,Tier 1,0.05,0.06,0.7,0.7,1.0,1.0,20,20,20.0,25.0,18,12,20,50,cond=18|age=12|dev=20|total=50,50,Review
L0816,Masaba,Dress,Women,category_derived,Silk,M,Used,6,11285,1122,synthetic,L0068,Tier 4,0.09,0.11,0.7,0.9,1.05,1.05,700,850,775.0,32.0,18,4,20,42,cond=18|age=4|dev=20|total=42,58,Review
L0817,Flying Machine,Jeans,Unisex,category_derived,Denim,M,Like New,7,5772,262,synthetic,L0364,Tier 4,0.09,0.11,0.9,0.8,0.95,1.0,350,450,400.0,25.1429,8,8,20,36,cond=8|age=8|dev=20|total=36,64,Review
L0818,Anita Dongre,Lehenga,Women,category_derived,Silk,M,Used,14,21783,2171,synthetic,L0347,Tier 5,0.11,0.14,0.7,0.7,1.1,1.05,1400,1700,1550.0,27.7059,18,16,20,54,cond=18|age=16|dev=20|total=54,46,Review
L0819,Zudio,Shirt,Unisex,category_derived,Polyester,M,Used,9,1426,55,synthetic,L0305,Tier 2,0.06,0.07,0.7,0.8,1.0,1.0,50,60,55.0,0.0,18,8,0,26,cond=18|age=8|dev=0|total=26,74,Approve
L0820,Vishal Mega Mart,Shirt,Unisex,category_derived,Polyester,S,New,2,1429,191,synthetic,L0328,Tier 2,0.06,0.07,1.0,1.0,1.0,1.0,90,100,95.0,91.0,0,0,45,45,cond=0|age=0|dev=45|total=45,55,Reject
L0821,Gucci,Jacket,Unisex,category_derived,Leather,XS,Like New,2,65955,12873,synthetic,L0124,Tier 5,0.11,0.14,0.9,1.0,1.05,1.05,7200,9200,8200.0,39.9239,8,0,30,38,cond=8|age=0|dev=30|total=38,62,Review
L0822,H&M,Dress,Women,category_derived,Cotton,XL,Used,7,1580,569,synthetic,L0133,Tier 2,0.06,0.07,0.7,0.8,1.05,1.0,60,70,65.0,712.8571,18,8,45,71,cond=18|age=8|dev=45|total=71,29,Reject
L0823,Being Human,Top,Women,category_derived,Linen,S,Used,7,1118,50,synthetic,L0176,Tier 1,0.05,0.06,0.7,0.8,1.0,1.03,30,40,35.0,25.0,18,8,20,46,cond=18|age=8|dev=20|total=46,54,Review
L0824,Suta,Saree,Women,category_derived,Linen,XS,Like New,5,3551,154,synthetic,L0088,Tier 3,0.07,0.09,0.9,0.9,1.1,1.03,250,300,275.0,38.4,8,4,30,42,cond=8|age=4|dev=30|total=42,58,Review
L0825,Roadster,Jeans,Unisex,category_derived,Denim,XL,New,1,1288,86,synthetic,L0172,Tier 2,0.06,0.07,1.0,1.0,0.95,1.0,70,90,80.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve
L0826,Indya,Jacket,Unisex,category_derived,Denim,S,Like New,7,1491,52,synthetic,L0170,Tier 2,0.06,0.07,0.9,0.8,1.05,1.0,70,80,75.0,25.7143,8,8,20,36,cond=8|age=8|dev=20|total=36,64,Review
L0827,Armani,Ethnic Wear,Unisex,category_derived,Polyester,L,Used,6,86960,5554,synthetic,L0100,Tier 5,0.11,0.14,0.7,0.9,1.1,1.0,6600,8400,7500.0,15.8485,18,4,12,34,cond=18|age=4|dev=12|total=34,66,Review
L0828,Soch,Ethnic Wear,Unisex,category_derived,Cotton,XS,Like New,11,1033,40,synthetic,L0103,Tier 1,0.05,0.06,0.9,0.7,1.1,1.0,40,40,40.0,0.0,8,12,0,20,cond=8|age=12|dev=0|total=20,80,Approve
L0829,Soch,Ethnic Wear,Unisex,category_derived,Silk,S,Like New,7,1439,77,synthetic,L0042,Tier 2,0.06,0.07,0.9,0.8,1.1,1.05,70,80,75.0,0.0,8,8,0,16,cond=8|age=8|dev=0|total=16,84,Approve
L0830,Highlander,Top,Women,category_derived,Cotton,XL,Like New,6,708,39,synthetic,L0141,Tier 1,0.05,0.06,0.9,0.9,1.0,1.0,30,30,30.0,30.0,8,4,20,32,cond=8|age=4|dev=20|total=32,68,Review
L0831,Soch,Ethnic Wear,Unisex,category_derived,Silk,M,Like New,5,2762,221,synthetic,L0207,Tier 3,0.07,0.09,0.9,0.9,1.1,1.05,180,250,215.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve
L0832,Biba,Kurta,Unisex,category_derived,Silk,XS,Like New,4,1276,48,synthetic,L0008,Tier 2,0.06,0.07,0.9,0.9,1.0,1.05,70,80,75.0,31.4286,8,4,20,32,cond=8|age=4|dev=20|total=32,68,Review
L0833,Prada,Dress,Women,category_derived,Silk,S,New,2,98699,12699,synthetic,L0177,Tier 5,0.11,0.14,1.0,1.0,1.05,1.05,12000,15200,13600.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve
L0834,Sabyasachi,Lehenga,Women,category_derived,Silk,XL,Used,7,91935,5096,synthetic,L0153,Tier 5,0.11,0.14,0.7,0.8,1.1,1.05,6500,8300,7400.0,21.6,18,8,20,46,cond=18|age=8|dev=20|total=46,54,Review
L0835,Diesel,Jeans,Unisex,category_derived,Denim,M,Like New,6,12373,1986,synthetic,L0251,Tier 4,0.09,0.11,0.9,0.9,0.95,1.0,850,1000,925.0,98.6,8,4,45,57,cond=8|age=4|dev=45|total=57,43,Reject
L0836,Masaba,Dress,Women,category_derived,Silk,M,New,2,11108,852,synthetic,L0068,Tier 4,0.09,0.11,1.0,1.0,1.05,1.05,1100,1300,1200.0,22.5455,0,0,20,20,cond=0|age=0|dev=20|total=20,80,Review
L0837,Vishal Mega Mart,Shirt,Unisex,category_derived,Polyester,S,Used,4,1375,52,synthetic,L0328,Tier 2,0.06,0.07,0.7,0.9,1.0,1.0,50,60,55.0,0.0,18,4,0,22,cond=18|age=4|dev=0|total=22,78,Approve
L0838,Reliance Trends,Shirt,Unisex,category_derived,Cotton,L,Like New,9,2815,155,synthetic,L0335,Tier 3,0.07,0.09,0.9,0.8,1.0,1.0,140,180,160.0,0.0,8,8,0,16,cond=8|age=8|dev=0|total=16,84,Approve
L0839,Mango,Dress,Women,category_derived,Linen,S,Used,4,9977,705,synthetic,L0243,Tier 4,0.09,0.11,0.7,0.9,1.05,1.03,600,750,675.0,0.0,18,4,0,22,cond=18|age=4|dev=0|total=22,78,Approve
L0840,Nalli,Saree,Women,category_derived,Silk,L,Like New,3,7483,516,synthetic,L0052,Tier 4,0.09,0.11,0.9,1.0,1.1,1.05,700,850,775.0,26.2857,8,0,20,28,cond=8|age=0|dev=20|total=28,72,Review
L0841,Mango,Dress,Women,category_derived,Linen,M,Used,4,9637,947,synthetic,L0317,Tier 4,0.09,0.11,0.7,0.9,1.05,1.03,600,700,650.0,35.2857,18,4,30,52,cond=18|age=4|dev=30|total=52,48,Review
L0842,AND,Dress,Women,category_derived,Cotton,M,Like New,6,4318,172,synthetic,L0104,Tier 3,0.07,0.09,0.9,0.9,1.05,1.0,250,350,300.0,31.2,8,4,20,32,cond=8|age=4|dev=20|total=32,68,Review
L0843,Asics,Activewear,Unisex,category_derived,Polyester,M,Like New,4,8136,648,synthetic,L0247,Tier 4,0.09,0.11,0.9,0.9,0.95,1.0,550,700,625.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve
L0844,Nike,Activewear,Unisex,category_derived,Polyester,M,Used,8,9003,715,synthetic,L0343,Tier 4,0.09,0.11,0.7,0.8,0.95,1.0,450,550,500.0,30.0,18,8,20,46,cond=18|age=8|dev=20|total=46,54,Review
L0845,AND,Dress,Women,category_derived,Linen,S,New,3,6530,672,synthetic,L0234,Tier 4,0.09,0.11,1.0,1.0,1.05,1.03,650,800,725.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve
L0846,Rangriti,Kurta,Unisex,category_derived,Cotton,M,Like New,5,1168,51,synthetic,L0149,Tier 1,0.05,0.06,0.9,0.9,1.0,1.0,50,60,55.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve
L0847,Rangriti,Kurta,Unisex,category_derived,Cotton,M,New,2,1018,39,synthetic,L0005,Tier 1,0.05,0.06,1.0,1.0,1.0,1.0,50,60,55.0,22.0,0,0,20,20,cond=0|age=0|dev=20|total=20,80,Review
L0848,Being Human,Top,Women,category_derived,Linen,S,Like New,9,1027,370,synthetic,L0176,Tier 1,0.05,0.06,0.9,0.8,1.0,1.03,40,50,45.0,640.0,8,8,45,61,cond=8|age=8|dev=45|total=61,39,Reject
L0849,Adidas,Jacket,Unisex,category_derived,Polyester,M,New,2,11837,4262,synthetic,L0245,Tier 4,0.09,0.11,1.0,1.0,1.05,1.0,1100,1400,1250.0,204.4286,0,0,45,45,cond=0|age=0|dev=45|total=45,55,Reject
L0850,Adidas,Activewear,Unisex,category_derived,Polyester,S,Like New,7,3671,335,synthetic,L0054,Tier 3,0.07,0.09,0.9,0.8,0.95,1.0,180,250,215.0,34.0,8,8,20,36,cond=8|age=8|dev=20|total=36,64,Review
L0851,Flying Machine,Jeans,Unisex,category_derived,Denim,L,Like New,8,5302,905,synthetic,L0314,Tier 4,0.09,0.11,0.9,0.8,0.95,1.0,350,400,375.0,126.25,8,8,45,61,cond=8|age=8|dev=45|total=61,39,Reject
L0852,Reliance Trends,Shirt,Unisex,category_derived,Cotton,XL,New,1,2496,91,synthetic,L0211,Tier 2,0.06,0.07,1.0,1.0,1.0,1.0,150,170,160.0,39.3333,0,0,30,30,cond=0|age=0|dev=30|total=30,70,Review
L0853,Nike,Activewear,Unisex,category_derived,Polyester,XS,Like New,12,10469,410,synthetic,L0343,Tier 4,0.09,0.11,0.9,0.7,0.95,1.0,550,700,625.0,25.4545,8,12,20,40,cond=8|age=12|dev=20|total=40,60,Review
L0854,Mufti,Shirt,Unisex,category_derived,Cotton,L,Like New,6,5847,2105,synthetic,L0340,Tier 4,0.09,0.11,0.9,0.9,1.0,1.0,450,500,475.0,321.0,8,4,45,57,cond=8|age=4|dev=45|total=57,43,Reject
L0855,Louis Vuitton,Jacket,Unisex,category_derived,Leather,M,Used,9,151006,8848,synthetic,L0006,Tier 5,0.11,0.14,0.7,0.8,1.05,1.05,10300,13100,11700.0,14.0971,18,8,12,38,cond=18|age=8|dev=12|total=38,62,Review
L0856,Superdry,Jacket,Unisex,category_derived,Polyester,M,Like New,6,9383,832,synthetic,L0252,Tier 4,0.09,0.11,0.9,0.9,1.05,1.0,700,900,800.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve
L0857,Soch,Ethnic Wear,Unisex,category_derived,Silk,L,Like New,5,3362,261,synthetic,L0207,Tier 3,0.07,0.09,0.9,0.9,1.1,1.05,200,300,250.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve
L0858,Jaypore,Saree,Women,category_derived,Silk,S,Like New,13,7963,362,synthetic,L0229,Tier 4,0.09,0.11,0.9,0.7,1.1,1.05,500,650,575.0,27.6,8,16,20,44,cond=8|age=16|dev=20|total=44,56,Review
L0859,Sabyasachi,Ethnic Wear,Unisex,category_derived,Silk,XS,Used,6,100829,14277,synthetic,L0001,Tier 5,0.11,0.14,0.7,0.9,1.1,1.05,8100,10300,9200.0,38.6117,18,4,30,52,cond=18|age=4|dev=30|total=52,48,Review
L0860,Moda Rapido,Dress,Women,category_derived,Denim,M,Like New,5,971,66,synthetic,L0187,Tier 1,0.05,0.06,0.9,0.9,1.05,1.0,40,50,45.0,32.0,8,4,20,32,cond=8|age=4|dev=20|total=32,68,Review
L0861,Moda Rapido,Dress,Women,category_derived,Denim,S,New,1,1015,56,synthetic,L0187,Tier 1,0.05,0.06,1.0,1.0,1.05,1.0,50,60,55.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve
L0862,Versace,Dress,Women,category_derived,Silk,S,Used,4,32087,2660,synthetic,L0325,Tier 5,0.11,0.14,0.7,0.9,1.05,1.05,2500,3100,2800.0,0.0,18,4,0,22,cond=18|age=4|dev=0|total=22,78,Approve
L0863,Raw Mango,Saree,Women,category_derived,Silk,L,Used,5,17829,1572,synthetic,L0253,Tier 5,0.11,0.14,0.7,0.9,1.1,1.05,1400,1800,1600.0,0.0,18,4,0,22,cond=18|age=4|dev=0|total=22,78,Approve
L0864,Sabyasachi,Lehenga,Women,category_derived,Silk,L,Used,12,52176,18784,synthetic,L0097,Tier 5,0.11,0.14,0.7,0.7,1.1,1.05,3200,4100,3650.0,358.1463,18,12,45,75,cond=18|age=12|dev=45|total=75,25,Reject
L0865,Bewakoof,Top,Women,category_derived,Polyester,S,Used,4,608,25,synthetic,L0056,Tier 1,0.05,0.06,0.7,0.9,1.0,1.0,20,20,20.0,25.0,18,4,20,42,cond=18|age=4|dev=20|total=42,58,Review
L0866,Vishal Mega Mart,Shirt,Unisex,category_derived,Polyester,M,Used,11,1662,81,synthetic,L0302,Tier 2,0.06,0.07,0.7,0.7,1.0,1.0,50,60,55.0,35.0,18,12,20,50,cond=18|age=12|dev=20|total=50,50,Review
L0867,Under Armour,Activewear,Unisex,category_derived,Polyester,M,Used,14,11311,553,synthetic,L0248,Tier 4,0.09,0.11,0.7,0.7,0.95,1.0,450,600,525.0,0.0,18,16,0,34,cond=18|age=16|dev=0|total=34,66,Review
L0868,Louis Vuitton,Jacket,Unisex,category_derived,Leather,L,Used,4,31629,2874,synthetic,L0324,Tier 5,0.11,0.14,0.7,0.9,1.05,1.05,2400,3100,2750.0,0.0,18,4,0,22,cond=18|age=4|dev=0|total=22,78,Approve
L0869,Masaba,Dress,Women,category_derived,Silk,M,Used,6,12623,1214,synthetic,L0068,Tier 4,0.09,0.11,0.7,0.9,1.05,1.05,800,950,875.0,27.7895,18,4,20,42,cond=18|age=4|dev=20|total=42,58,Review
L0870,Gucci,Jacket,Unisex,category_derived,Leather,M,Used,9,33985,7747,synthetic,L0299,Tier 5,0.11,0.14,0.7,0.8,1.05,1.05,2300,2900,2600.0,167.1379,18,8,45,71,cond=18|age=8|dev=45|total=71,29,Reject
