listing_id,brand,category,gender,gender_source,material,size,condition,age_months,original_price,provider_price,data_source,source_listing_id,tier_primary,base_min_pct,base_max_pct,cond_mult,age_mult,cat_mult,mat_mult,rule_min,rule_max,rule_mid,deviation_M,condition_penalty,age_penalty,deviation_penalty,total_penalty,penalties,rule_quality_score,rule_decision,quality_score_norm,item_freshness_score,freshness_score,provider_price_pct_of_original,model_b_predicted_decision,model_b_approve_probability,model_b_review_probability,model_b_reject_probability,recommendation_pool_status,recommendable_flag,review_fallback_eligible,category_avg_provider_price,price_vs_category_avg_ratio,catalog_priority_score
L0680,Fabindia,Ethnic Wear,Unisex,category_derived,Silk,XS,Used,12,1971,77,synthetic,L0158,Tier 2,0.06,0.07,0.7,0.7,1.1,1.05,70,80,75.0,0.0,18,12,0,30,cond=18|age=12|dev=0|total=30,70,Approve,0.7,0.33333333333333337,0.33333333333333337,0.03906646372399797,Review,0.00036804238334298134,0.999405026435852,0.00022694033395964652,REVIEW_FALLBACK,1,1,2191.154929577465,0.03514128506415036,0.45674
L0682,Zara,Dress,Women,category_derived,Linen,L,Like New,3,10756,684,synthetic,L0007,Tier 4,0.09,0.11,0.9,1.0,1.05,1.03,950,1200,1075.0,28.0,8,0,20,28,cond=8|age=0|dev=20|total=28,72,Review,0.72,0.8333333333333334,0.8333333333333334,0.06359241353663071,Review,0.08916150033473969,0.8983653783798218,0.01247306726872921,REVIEW_FALLBACK,1,1,2744.2330827067667,0.24924996506686614,0.582499
L0685,Anita Dongre,Lehenga,Women,category_derived,Silk,M,Like New,4,20165,2364,synthetic,L0254,Tier 5,0.11,0.14,0.9,0.9,1.1,1.05,2100,2600,2350.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.7777777777777778,0.7777777777777778,0.11723282915943467,Approve,0.9972425699234009,0.0027499727439135313,7.494126748497365e-06,PRIMARY_APPROVE,1,0,3022.7073170731705,0.7820803511631473,0.907004
L0686,Pantaloons,Jeans,Unisex,category_derived,Denim,XL,Like New,13,1121,24,synthetic,L0171,Tier 1,0.05,0.06,0.9,0.7,0.95,1.0,30,40,35.0,20.0,8,16,12,36,cond=8|age=16|dev=12|total=36,64,Review,0.64,0.2777777777777778,0.2777777777777778,0.021409455842997322,Review,0.0005035431240685284,0.9984437823295593,0.0010526330443099141,REVIEW_FALLBACK,1,1,323.6756756756757,0.07414829659318638,0.421656
L0689,Soch,Ethnic Wear,Unisex,category_derived,Cotton,XS,Used,11,946,30,synthetic,L0103,Tier 1,0.05,0.06,0.7,0.7,1.1,1.0,30,30,30.0,0.0,18,12,0,30,cond=18|age=12|dev=0|total=30,70,Approve,0.7,0.38888888888888884,0.38888888888888884,0.03171247357293869,Review,0.00024974747793748975,0.9995774626731873,0.0001727659982861951,REVIEW_FALLBACK,1,1,2191.154929577465,0.013691409765253387,0.467828
L0693,Reebok,Activewear,Unisex,category_derived,Polyester,L,Used,7,3004,122,synthetic,L0185,Tier 3,0.07,0.09,0.7,0.8,0.95,1.0,110,140,125.0,0.0,18,8,0,26,cond=18|age=8|dev=0|total=26,74,Approve,0.74,0.6111111111111112,0.6111111111111112,0.04061251664447404,Approve,0.8980645537376404,0.1016644686460495,0.00027093992684967816,PRIMARY_APPROVE,1,0,424.873417721519,0.2871443467898108,0.797835
L0695,Rangriti,Kurta,Unisex,category_derived,Cotton,S,Used,10,1537,59,synthetic,L0205,Tier 2,0.06,0.07,0.7,0.8,1.0,1.0,50,60,55.0,0.0,18,12,0,30,cond=18|age=12|dev=0|total=30,70,Approve,0.7,0.4444444444444444,0.4444444444444444,0.038386467143786594,Review,0.0004681265272665769,0.9991891980171204,0.00034273031633347273,REVIEW_FALLBACK,1,1,252.51063829787233,0.2336535220761712,0.478983
L0697,GAP,Jeans,Unisex,category_derived,Denim,L,Used,11,6837,346,synthetic,L0013,Tier 4,0.09,0.11,0.7,0.7,0.95,1.0,300,350,325.0,0.0,18,12,0,30,cond=18|age=12|dev=0|total=30,70,Approve,0.7,0.38888888888888884,0.38888888888888884,0.05060699137048413,Review,0.00039284309605136514,0.9994091987609863,0.00019800683367066085,REVIEW_FALLBACK,1,1,323.6756756756757,1.0689712758851035,0.467856
L0698,Under Armour,Activewear,Unisex,category_derived,Polyester,M,New,3,6550,847,synthetic,L0073,Tier 4,0.09,0.11,1.0,1.0,0.95,1.0,550,700,625.0,21.0,0,0,20,20,cond=0|age=0|dev=20|total=20,80,Review,0.8,0.8333333333333334,0.8333333333333334,0.12931297709923664,Review,0.39204320311546326,0.5994375944137573,0.008519213646650314,REVIEW_FALLBACK,1,1,424.873417721519,1.9935349322210636,0.675075
L0703,Reliance Trends,Top,Women,category_derived,Cotton,S,Like New,8,1780,114,synthetic,L0275,Tier 2,0.06,0.07,0.9,0.8,1.0,1.0,80,90,85.0,26.6667,8,8,20,36,cond=8|age=8|dev=20|total=36,64,Review,0.64,0.5555555555555556,0.5555555555555556,0.06404494382022471,Review,0.0743158832192421,0.9199311137199402,0.005752986297011375,REVIEW_FALLBACK,1,1,77.56842105263158,1.4696702401954131,0.491974
L0704,Vishal Mega Mart,Shirt,Unisex,category_derived,Polyester,S,Like New,3,1372,81,synthetic,L0328,Tier 2,0.06,0.07,0.9,1.0,1.0,1.0,70,90,80.0,0.0,8,0,0,8,cond=8|age=0|dev=0|total=8,92,Approve,0.92,0.8333333333333334,0.8333333333333334,0.05903790087463557,Approve,0.9980760812759399,0.0019149758154526353,8.892233381629921e-06,PRIMARY_APPROVE,1,0,563.860655737705,0.1436525126833452,0.934282
L0706,Aurelia,Kurta,Unisex,category_derived,Cotton,S,Like New,8,986,40,synthetic,L0161,Tier 1,0.05,0.06,0.9,0.8,1.0,1.0,40,40,40.0,0.0,8,8,0,16,cond=8|age=8|dev=0|total=16,84,Approve,0.84,0.5555555555555556,0.5555555555555556,0.04056795131845842,Approve,0.9880631566047668,0.011898651719093323,3.815969103015959e-05,PRIMARY_APPROVE,1,0,252.51063829787233,0.15840916750926862,0.844724
L0708,Diesel,Jeans,Unisex,category_derived,Denim,M,Like New,6,11019,873,synthetic,L0251,Tier 4,0.09,0.11,0.9,0.9,0.95,1.0,750,950,850.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.6666666666666667,0.6666666666666667,0.07922679008984482,Approve,0.9988487958908081,0.0011468545999377966,4.290399374440312e-06,PRIMARY_APPROVE,1,0,323.6756756756757,2.6971442885771544,0.885103
L0709,Rangriti,Kurta,Unisex,category_derived,Cotton,S,Like New,1,1281,99,synthetic,L0005,Tier 2,0.06,0.07,0.9,1.0,1.0,1.0,70,80,75.0,23.75,8,0,20,28,cond=8|age=0|dev=20|total=28,72,Review,0.72,0.9444444444444444,0.9444444444444444,0.07728337236533958,Review,0.10936655104160309,0.8780121803283691,0.012621243484318256,REVIEW_FALLBACK,1,1,252.51063829787233,0.3920626895854398,0.608762
L0711,Highlander,Top,Women,category_derived,Cotton,XL,New,2,616,51,synthetic,L0141,Tier 1,0.05,0.06,1.0,1.0,1.0,1.0,30,40,35.0,27.5,0,0,20,20,cond=0|age=0|dev=20|total=20,80,Review,0.8,0.8888888888888888,0.8888888888888888,0.08279220779220779,Review,0.17459605634212494,0.8114820718765259,0.013921912759542465,REVIEW_FALLBACK,1,1,77.56842105263158,0.6574840548242639,0.642697
L0712,Roadster,Shirt,Unisex,category_derived,Cotton,M,Like New,3,1332,47,synthetic,L0058,Tier 2,0.06,0.07,0.9,1.0,1.0,1.0,70,80,75.0,32.8571,8,0,20,28,cond=8|age=0|dev=20|total=28,72,Review,0.72,0.8333333333333334,0.8333333333333334,0.03528528528528529,Review,0.3512915074825287,0.6398090124130249,0.008899555541574955,REVIEW_FALLBACK,1,1,563.860655737705,0.08335392711255832,0.634925
L0715,Libas,Kurta,Unisex,category_derived,Cotton,M,Used,7,1169,47,synthetic,L0122,Tier 1,0.05,0.06,0.7,0.8,1.0,1.0,30,40,35.0,17.5,18,8,12,38,cond=18|age=8|dev=12|total=38,62,Review,0.62,0.6111111111111112,0.6111111111111112,0.04020530367835757,Review,0.010415215976536274,0.9866074323654175,0.0029773120768368244,REVIEW_FALLBACK,1,1,252.51063829787233,0.18613077182339063,0.482305
L0716,Zudio,Shirt,Unisex,category_derived,Cotton,M,Like New,5,389,20,synthetic,L0072,Tier 1,0.05,0.06,0.9,0.9,1.0,1.0,20,20,20.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.7222222222222222,0.7222222222222222,0.05141388174807198,Approve,0.9981195330619812,0.001872074673883617,8.29413238534471e-06,PRIMARY_APPROVE,1,0,563.860655737705,0.035469756218109924,0.896068
L0717,Indya,Jacket,Unisex,category_derived,Denim,S,Used,9,1774,51,synthetic,L0166,Tier 2,0.06,0.07,0.7,0.8,1.05,1.0,60,70,65.0,15.0,18,8,12,38,cond=18|age=8|dev=12|total=38,62,Review,0.62,0.5,0.5,0.02874859075535513,Review,0.02859373576939106,0.9698783755302429,0.001527890912257135,REVIEW_FALLBACK,1,1,3417.938775510204,0.014921273711928064,0.463719
L0718,Reliance Trends,Shirt,Unisex,category_derived,Cotton,S,Used,6,2848,137,synthetic,L0211,Tier 3,0.07,0.09,0.7,0.9,1.0,1.0,130,160,145.0,0.0,18,4,0,22,cond=18|age=4|dev=0|total=22,78,Approve,0.78,0.6666666666666667,0.6666666666666667,0.04810393258426966,Approve,0.9771004915237427,0.022856686264276505,4.287901538191363e-05,PRIMARY_APPROVE,1,0,563.860655737705,0.24296783009405298,0.840753
L0722,Burberry,Jacket,Unisex,category_derived,Cotton,S,Like New,9,27656,2611,synthetic,L0375,Tier 5,0.11,0.14,0.9,0.8,1.05,1.0,2300,2900,2600.0,0.0,8,8,0,16,cond=8|age=8|dev=0|total=16,84,Approve,0.84,0.5,0.5,0.09440989297078392,Approve,0.9906778335571289,0.009301946498453617,2.02524915948743e-05,PRIMARY_APPROVE,1,0,3417.938775510204,0.7639106992518465,0.834136
L0727,Fabindia,Kurta,Unisex,category_derived,Linen,M,New,1,8181,570,synthetic,L0341,Tier 4,0.09,0.11,1.0,1.0,1.0,1.03,750,950,850.0,24.0,0,0,20,20,cond=0|age=0|dev=20|total=20,80,Review,0.8,0.9444444444444444,0.9444444444444444,0.06967363403006967,Approve,0.5635812878608704,0.4294331967830658,0.006985457614064217,PRIMARY_APPROVE,1,0,252.51063829787233,2.257330637007078,0.821605
L0728,Red Tape,Shirt,Unisex,category_derived,Linen,S,New,1,754,67,synthetic,L0047,Tier 1,0.05,0.06,1.0,1.0,1.0,1.03,40,50,45.0,34.0,0,0,20,20,cond=0|age=0|dev=20|total=20,80,Review,0.8,0.9444444444444444,0.9444444444444444,0.08885941644562334,Approve,0.7538695335388184,0.2420317381620407,0.004098707344383001,PRIMARY_APPROVE,1,0,563.860655737705,0.11882368333066824,0.859663
L0729,Biba,Ethnic Wear,Unisex,category_derived,Silk,M,New,3,4917,683,synthetic,L0217,Tier 3,0.07,0.09,1.0,1.0,1.1,1.05,400,500,450.0,36.6,0,0,30,30,cond=0|age=0|dev=30|total=30,70,Review,0.7,0.8333333333333334,0.8333333333333334,0.13890583689241406,Review,0.007704469375312328,0.9429987072944641,0.049296870827674866,REVIEW_FALLBACK,1,1,2191.154929577465,0.31170776232226877,0.558208
L0731,Rangriti,Kurta,Unisex,category_derived,Cotton,S,New,1,1160,37,synthetic,L0005,Tier 1,0.05,0.06,1.0,1.0,1.0,1.0,60,70,65.0,38.3333,0,0,30,30,cond=0|age=0|dev=30|total=30,70,Review,0.7,0.9444444444444444,0.9444444444444444,0.03189655172413793,Review,0.004435885697603226,0.8344649076461792,0.1610991209745407,REVIEW_FALLBACK,1,1,252.51063829787233,0.1465284799460735,0.579776
L0732,Fabindia,Kurta,Unisex,category_derived,Linen,S,Used,13,9201,463,synthetic,L0316,Tier 4,0.09,0.11,0.7,0.7,1.0,1.03,400,500,450.0,0.0,18,16,0,34,cond=18|age=16|dev=0|total=34,66,Review,0.66,0.2777777777777778,0.2777777777777778,0.05032061732420389,Review,0.0026008414570242167,0.9970882534980774,0.00031095879967324436,REVIEW_FALLBACK,1,1,252.51063829787233,1.8335861139197844,0.430076
L0736,Vishal Mega Mart,Jeans,Unisex,category_derived,Denim,S,Like New,11,1566,80,synthetic,L0204,Tier 2,0.06,0.07,0.9,0.7,0.95,1.0,60,70,65.0,14.2857,8,12,12,32,cond=8|age=12|dev=12|total=32,68,Review,0.68,0.38888888888888884,0.38888888888888884,0.05108556832694764,Review,0.001314661931246519,0.9975192546844482,0.0011660162126645446,REVIEW_FALLBACK,1,1,323.6756756756757,0.24716098864395458,0.460041
L0740,Zara,Jacket,Unisex,category_derived,Denim,M,Like New,11,4556,215,synthetic,L0029,Tier 3,0.07,0.09,0.9,0.7,1.05,1.0,200,250,225.0,0.0,8,12,0,20,cond=8|age=12|dev=0|total=20,80,Approve,0.8,0.38888888888888884,0.38888888888888884,0.04719051799824407,Review,0.0004914570599794388,0.9992092251777649,0.00029931581229902804,REVIEW_FALLBACK,1,1,3417.938775510204,0.0629034087855791,0.507876
L0743,HRX,Activewear,Unisex,category_derived,Polyester,XS,Like New,4,831,22,synthetic,L0016,Tier 1,0.05,0.06,0.9,0.9,0.95,1.0,30,40,35.0,26.6667,8,4,20,32,cond=8|age=4|dev=20|total=32,68,Review,0.68,0.7777777777777778,0.7777777777777778,0.026474127557160047,Review,0.06667860597372055,0.9221712350845337,0.011150064878165722,REVIEW_FALLBACK,1,1,424.873417721519,0.051780128109638016,0.550891
L0744,Armani,Shirt,Unisex,category_derived,Linen,M,Like New,7,19426,1708,synthetic,L0262,Tier 5,0.11,0.14,0.9,0.8,1.0,1.03,1600,2000,1800.0,0.0,8,8,0,16,cond=8|age=8|dev=0|total=16,84,Approve,0.84,0.6111111111111112,0.6111111111111112,0.08792340162668588,Approve,0.9914820194244385,0.008497401140630245,2.0615076209651306e-05,PRIMARY_APPROVE,1,0,563.860655737705,3.0291171810265873,0.856519
L0745,Nike,Activewear,Unisex,category_derived,Polyester,M,New,1,10174,900,synthetic,L0294,Tier 4,0.09,0.11,1.0,1.0,0.95,1.0,850,1100,975.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve,1.0,0.9444444444444444,0.9444444444444444,0.08846078238647533,Approve,0.9992376565933228,0.0007577836513519287,4.546304808172863e-06,PRIMARY_APPROVE,1,0,424.873417721519,2.1182779681215553,0.988736
L0747,Reliance Trends,Shirt,Unisex,category_derived,Cotton,XL,New,3,2589,338,synthetic,L0284,Tier 3,0.07,0.09,1.0,1.0,1.0,1.0,180,250,215.0,35.2,0,0,30,30,cond=0|age=0|dev=30|total=30,70,Review,0.7,0.8333333333333334,0.8333333333333334,0.13055233680957898,Review,0.0140437763184309,0.9414197206497192,0.04453655704855919,REVIEW_FALLBACK,1,1,563.860655737705,0.5994388800860577,0.559475
L0748,GAP,Jeans,Unisex,category_derived,Denim,L,Like New,10,7333,526,synthetic,L0293,Tier 4,0.09,0.11,0.9,0.8,0.95,1.0,450,550,500.0,0.0,8,12,0,20,cond=8|age=12|dev=0|total=20,80,Approve,0.8,0.4444444444444444,0.4444444444444444,0.07173053320605483,Review,0.0010994663462042809,0.9985321760177612,0.0003682705282699317,REVIEW_FALLBACK,1,1,323.6756756756757,1.6250835003340014,0.519109
L0749,Anouk,Saree,Women,category_derived,Silk,L,New,4,2240,142,synthetic,L0024,Tier 2,0.06,0.07,1.0,0.9,1.1,1.05,140,160,150.0,0.0,0,4,0,4,cond=0|age=4|dev=0|total=4,96,Approve,0.96,0.7777777777777778,0.7777777777777778,0.06339285714285714,Approve,0.9981715679168701,0.0018183792708441615,9.950402272806969e-06,PRIMARY_APPROVE,1,0,2609.3522727272725,0.05441963566367481,0.93919
L0750,Reliance Trends,Shirt,Unisex,category_derived,Cotton,M,Like New,4,2723,180,synthetic,L0284,Tier 3,0.07,0.09,0.9,0.9,1.0,1.0,150,200,175.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.7777777777777778,0.7777777777777778,0.06610356224752112,Approve,0.9986054301261902,0.0013885725056752563,6.117980774433818e-06,PRIMARY_APPROVE,1,0,563.860655737705,0.31922780596298933,0.907277
L0752,Zudio,Jeans,Unisex,category_derived,Denim,S,Like New,7,1529,68,synthetic,L0280,Tier 2,0.06,0.07,0.9,0.8,0.95,1.0,60,70,65.0,0.0,8,8,0,16,cond=8|age=8|dev=0|total=16,84,Approve,0.84,0.6111111111111112,0.6111111111111112,0.04447351209941138,Approve,0.9956910014152527,0.004294758662581444,1.4186827684170566e-05,PRIMARY_APPROVE,1,0,323.6756756756757,0.2100868403473614,0.85736
L0753,Adidas,Activewear,Unisex,category_derived,Polyester,S,Like New,8,4139,231,synthetic,L0178,Tier 3,0.07,0.09,0.9,0.8,0.95,1.0,200,250,225.0,0.0,8,8,0,16,cond=8|age=8|dev=0|total=16,84,Approve,0.84,0.5555555555555556,0.5555555555555556,0.05581058226624789,Approve,0.993010938167572,0.00695757707580924,3.1522307835984975e-05,PRIMARY_APPROVE,1,0,424.873417721519,0.5436913451511992,0.845713
L0757,Roadster,Jeans,Unisex,category_derived,Denim,M,Like New,5,3954,232,synthetic,L0223,Tier 3,0.07,0.09,0.9,0.9,0.95,1.0,200,250,225.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.7222222222222222,0.7222222222222222,0.05867475973697522,Approve,0.9989621639251709,0.0010326599003747106,5.176191734790336e-06,PRIMARY_APPROVE,1,0,323.6756756756757,0.7167668670674683,0.896237
L0759,Bewakoof,Top,Women,category_derived,Polyester,S,Like New,5,478,20,synthetic,L0056,Tier 1,0.05,0.06,0.9,0.9,1.0,1.0,20,20,20.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.7222222222222222,0.7222222222222222,0.04184100418410042,Approve,0.9971503615379333,0.0028364993631839752,1.3161523384042084e-05,PRIMARY_APPROVE,1,0,77.56842105263158,0.25783688424480933,0.895875
L0760,Zara,Dress,Women,category_derived,Linen,L,New,3,9123,997,synthetic,L0107,Tier 4,0.09,0.11,1.0,1.0,1.05,1.03,900,1100,1000.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve,1.0,0.8333333333333334,0.8333333333333334,0.10928422667982024,Approve,0.9990422129631042,0.0009508479270152748,6.951405339350458e-06,PRIMARY_APPROVE,1,0,2744.2330827067667,0.363307332122318,0.966475
L0761,Pantaloons,Top,Women,category_derived,Cotton,S,New,3,5174,491,synthetic,L0361,Tier 4,0.09,0.11,1.0,1.0,1.0,1.0,450,550,500.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve,1.0,0.8333333333333334,0.8333333333333334,0.09489756474681098,Approve,0.9990587830543518,0.000937092409003526,4.176825768809067e-06,PRIMARY_APPROVE,1,0,77.56842105263158,6.329895508210069,0.966478
L0766,Indya,Jacket,Unisex,category_derived,Denim,S,Like New,6,1524,113,synthetic,L0170,Tier 2,0.06,0.07,0.9,0.9,1.05,1.0,80,90,85.0,25.5556,8,4,20,32,cond=8|age=4|dev=20|total=32,68,Review,0.68,0.6666666666666667,0.6666666666666667,0.07414698162729659,Review,0.048153702169656754,0.9458948373794556,0.00595149165019393,REVIEW_FALLBACK,1,1,3417.938775510204,0.03306086136172296,0.524964
L0767,Bewakoof,Top,Women,category_derived,Cotton,S,New,1,1127,67,synthetic,L0196,Tier 1,0.05,0.06,1.0,1.0,1.0,1.0,60,70,65.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve,1.0,0.9444444444444444,0.9444444444444444,0.05944986690328305,Approve,0.9987321496009827,0.0012585436925292015,9.276976925320923e-06,PRIMARY_APPROVE,1,0,77.56842105263158,0.8637535622201112,0.988635
L0768,AND,Dress,Women,category_derived,Cotton,M,Used,7,5382,398,synthetic,L0077,Tier 4,0.09,0.11,0.7,0.8,1.05,1.0,300,350,325.0,13.7143,18,8,12,38,cond=18|age=8|dev=12|total=38,62,Review,0.62,0.6111111111111112,0.6111111111111112,0.07395020438498699,Review,0.012610255740582943,0.9860405921936035,0.0013492320431396365,REVIEW_FALLBACK,1,1,2744.2330827067667,0.14503141242194842,0.482744
L0772,Levi's,Jeans,Unisex,category_derived,Denim,M,New,4,9144,797,synthetic,L0272,Tier 4,0.09,0.11,1.0,0.9,0.95,1.0,700,850,775.0,0.0,0,4,0,4,cond=0|age=4|dev=0|total=4,96,Approve,0.96,0.7777777777777778,0.7777777777777778,0.08716097987751531,Approve,0.9980791807174683,0.0019114402821287513,9.438107554160524e-06,PRIMARY_APPROVE,1,0,323.6756756756757,2.4623413493653974,0.939171
L0774,Tommy Hilfiger,Shirt,Unisex,category_derived,Cotton,XL,Like New,6,10903,865,synthetic,L0295,Tier 4,0.09,0.11,0.9,0.9,1.0,1.0,800,950,875.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.6666666666666667,0.6666666666666667,0.07933596257910666,Approve,0.9982115030288696,0.0017803844530135393,8.079935469140764e-06,PRIMARY_APPROVE,1,0,563.860655737705,1.5340669564332543,0.884976
L0775,Style Bazaar,Top,Women,category_derived,Cotton,L,Used,9,1404,56,synthetic,L0304,Tier 2,0.06,0.07,0.7,0.8,1.0,1.0,50,60,55.0,0.0,18,8,0,26,cond=18|age=8|dev=0|total=26,74,Approve,0.74,0.5,0.5,0.039886039886039885,Approve,0.9256802797317505,0.07420409470796585,0.00011565651948330924,PRIMARY_APPROVE,1,0,77.56842105263158,0.7219432758854661,0.781136
L0778,Sabyasachi,Ethnic Wear,Unisex,category_derived,Silk,M,Like New,6,82370,6084,synthetic,L0001,Tier 5,0.11,0.14,0.9,0.9,1.1,1.05,8500,10800,9650.0,28.4235,8,4,20,32,cond=8|age=4|dev=20|total=32,68,Review,0.68,0.6666666666666667,0.6666666666666667,0.0738618429039699,Review,0.3995429575443268,0.5958462953567505,0.004610723350197077,REVIEW_FALLBACK,1,1,2191.154929577465,2.776617900393387,0.595242
L0779,Under Armour,Activewear,Unisex,category_derived,Polyester,M,Used,7,6849,395,synthetic,L0073,Tier 4,0.09,0.11,0.7,0.8,0.95,1.0,350,400,375.0,0.0,18,8,0,26,cond=18|age=8|dev=0|total=26,74,Approve,0.74,0.6111111111111112,0.6111111111111112,0.057672652942035336,Approve,0.8458830118179321,0.15394379198551178,0.00017320987535640597,PRIMARY_APPROVE,1,0,424.873417721519,0.9296886637866826,0.787399
L0781,HRX,Activewear,Unisex,category_derived,Polyester,XL,Like New,5,5268,271,synthetic,L0224,Tier 4,0.09,0.11,0.9,0.9,0.95,1.0,350,450,400.0,22.5714,8,4,20,32,cond=8|age=4|dev=20|total=32,68,Review,0.68,0.7222222222222222,0.7222222222222222,0.05144267274107821,Review,0.17168115079402924,0.8188052177429199,0.009513582102954388,REVIEW_FALLBACK,1,1,424.873417721519,0.6378370326232683,0.560781
L0784,Under Armour,Activewear,Unisex,category_derived,Polyester,M,New,1,8016,826,synthetic,L0073,Tier 4,0.09,0.11,1.0,1.0,0.95,1.0,700,850,775.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve,1.0,0.9444444444444444,0.9444444444444444,0.1030439121756487,Approve,0.9992594122886658,0.0007358371512964368,4.795227596332552e-06,PRIMARY_APPROVE,1,0,424.873417721519,1.9441084462982272,0.988741
L0788,Under Armour,Activewear,Unisex,category_derived,Polyester,M,Like New,1,6222,539,synthetic,L0116,Tier 4,0.09,0.11,0.9,1.0,0.95,1.0,500,600,550.0,0.0,8,0,0,8,cond=8|age=0|dev=0|total=8,92,Approve,0.92,0.9444444444444444,0.9444444444444444,0.08662809386049501,Approve,0.9985839128494263,0.001408789656125009,7.209460818558e-06,PRIMARY_APPROVE,1,0,424.873417721519,1.2686131386861315,0.956606
L0789,Adidas,Activewear,Unisex,category_derived,Polyester,S,Like New,4,3171,200,synthetic,L0054,Tier 3,0.07,0.09,0.9,0.9,0.95,1.0,170,200,185.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.7777777777777778,0.7777777777777778,0.0630715862503942,Approve,0.9985573887825012,0.0014325494412332773,1.0093777746078558e-05,PRIMARY_APPROVE,1,0,424.873417721519,0.4707284373603456,0.907267
L0791,Roadster,Jeans,Unisex,category_derived,Denim,M,Like New,4,5002,522,synthetic,L0223,Tier 4,0.09,0.11,0.9,0.9,0.95,1.0,350,400,375.0,30.5,8,4,20,32,cond=8|age=4|dev=20|total=32,68,Review,0.68,0.7777777777777778,0.7777777777777778,0.10435825669732107,Review,0.1933065950870514,0.7996259331703186,0.007067449856549501,REVIEW_FALLBACK,1,1,323.6756756756757,1.6127254509018036,0.576217
L0792,Sabyasachi,Lehenga,Women,category_derived,Silk,M,New,2,92556,9192,synthetic,L0153,Tier 5,0.11,0.14,1.0,1.0,1.1,1.05,11800,15000,13400.0,22.1017,0,0,20,20,cond=0|age=0|dev=20|total=20,80,Review,0.8,0.8888888888888888,0.8888888888888888,0.09931284843770258,Approve,0.7695245146751404,0.2264581024646759,0.004017421044409275,PRIMARY_APPROVE,1,0,3022.7073170731705,3.040982482187669,0.851683
L0793,Global Desi,Dress,Women,category_derived,Linen,S,Like New,15,5419,351,synthetic,L0219,Tier 4,0.09,0.11,0.9,0.7,1.05,1.03,350,400,375.0,0.0,8,16,0,24,cond=8|age=16|dev=0|total=24,76,Approve,0.76,0.16666666666666663,0.16666666666666663,0.06477209817309466,Review,0.000472917192382738,0.999229907989502,0.00029724769410677254,REVIEW_FALLBACK,1,1,2744.2330827067667,0.12790458733694446,0.447428
L0794,Nicobar,Dress,Women,category_derived,Linen,S,New,3,8062,906,synthetic,L0106,Tier 4,0.09,0.11,1.0,1.0,1.05,1.03,800,950,875.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve,1.0,0.8333333333333334,0.8333333333333334,0.11237906226742744,Approve,0.9989449381828308,0.001047893543727696,7.1735435085429344e-06,PRIMARY_APPROVE,1,0,2744.2330827067667,0.3301468835534806,0.966456
L0796,Global Desi,Saree,Women,category_derived,Silk,M,Like New,4,1518,94,synthetic,L0190,Tier 2,0.06,0.07,0.9,0.9,1.1,1.05,90,100,95.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.7777777777777778,0.7777777777777778,0.061923583662714096,Approve,0.9929431080818176,0.007035684306174517,2.113182381435763e-05,PRIMARY_APPROVE,1,0,2609.3522727272725,0.03602426586186924,0.906144
L0799,Roadster,Shirt,Unisex,category_derived,Cotton,M,New,1,1348,89,synthetic,L0121,Tier 2,0.06,0.07,1.0,1.0,1.0,1.0,80,90,85.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve,1.0,0.9444444444444444,0.9444444444444444,0.06602373887240356,Approve,0.9994074106216431,0.0005885735736228526,3.998220108769601e-06,PRIMARY_APPROVE,1,0,563.860655737705,0.15784041517058917,0.98877
L0800,Balenciaga,Jacket,Unisex,category_derived,Leather,XS,Like New,4,33618,3621,synthetic,L0265,Tier 5,0.11,0.14,0.9,0.9,1.05,1.05,3300,4200,3750.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.7777777777777778,0.7777777777777778,0.10771015527396038,Approve,0.9976624250411987,0.002325426321476698,1.2179506484244484e-05,PRIMARY_APPROVE,1,0,3417.938775510204,1.0594104335468926,0.907088
