listing_id,brand,category,gender,gender_source,material,size,condition,age_months,original_price,provider_price,data_source,source_listing_id,tier_primary,base_min_pct,base_max_pct,cond_mult,age_mult,cat_mult,mat_mult,rule_min,rule_max,rule_mid,deviation_M,condition_penalty,age_penalty,deviation_penalty,total_penalty,penalties,rule_quality_score,rule_decision,quality_score_norm,freshness_score,provider_price_pct_of_original,recommendable_flag,recommendation_pool_status,catalog_priority_score
L0702,Anouk,Kurta,Unisex,category_derived,Cotton,M,Used,10,3790,108,synthetic,L0220,Tier 3,0.07,0.09,0.7,0.8,1.0,1.0,150,190,170.0,28.0,18,12,20,50,cond=18|age=12|dev=20|total=50,50,Review,0.5,0.4444444444444444,0.02849604221635884,1,RECOMMENDABLE,0.480556
L0703,Reliance Trends,Top,Women,category_derived,Cotton,S,Like New,8,1780,114,synthetic,L0275,Tier 2,0.06,0.07,0.9,0.8,1.0,1.0,80,90,85.0,26.6667,8,8,20,36,cond=8|age=8|dev=20|total=36,64,Review,0.64,0.5555555555555556,0.06404494382022471,1,RECOMMENDABLE,0.610444
L0704,Vishal Mega Mart,Shirt,Unisex,category_derived,Polyester,S,Like New,3,1372,81,synthetic,L0328,Tier 2,0.06,0.07,0.9,1.0,1.0,1.0,70,90,80.0,0.0,8,0,0,8,cond=8|age=0|dev=0|total=8,92,Approve,0.92,0.8333333333333334,0.05903790087463557,1,RECOMMENDABLE,0.889667
L0705,Mango,Dress,Women,category_derived,Linen,M,Used,9,9123,346,synthetic,L0317,Tier 4,0.09,0.11,0.7,0.8,1.05,1.03,500,600,550.0,30.8,18,8,20,46,cond=18|age=8|dev=20|total=46,54,Review,0.54,0.5,0.0379261207935986,1,RECOMMENDABLE,0.526
L0706,Aurelia,Kurta,Unisex,category_derived,Cotton,S,Like New,8,986,40,synthetic,L0161,Tier 1,0.05,0.06,0.9,0.8,1.0,1.0,40,40,40.0,0.0,8,8,0,16,cond=8|age=8|dev=0|total=16,84,Approve,0.84,0.5555555555555556,0.04056795131845842,1,RECOMMENDABLE,0.740444
L0707,Highlander,Jeans,Unisex,category_derived,Denim,L,Used,11,2196,43,synthetic,L0215,Tier 2,0.06,0.07,0.7,0.7,0.95,1.0,60,70,65.0,28.3333,18,12,20,50,cond=18|age=12|dev=20|total=50,50,Review,0.5,0.38888888888888884,0.019581056466302368,1,RECOMMENDABLE,0.461111
L0708,Diesel,Jeans,Unisex,category_derived,Denim,M,Like New,6,11019,873,synthetic,L0251,Tier 4,0.09,0.11,0.9,0.9,0.95,1.0,750,950,850.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.6666666666666667,0.07922679008984482,1,RECOMMENDABLE,0.805333
L0709,Rangriti,Kurta,Unisex,category_derived,Cotton,S,Like New,1,1281,99,synthetic,L0005,Tier 2,0.06,0.07,0.9,1.0,1.0,1.0,70,80,75.0,23.75,8,0,20,28,cond=8|age=0|dev=20|total=28,72,Review,0.72,0.9444444444444444,0.07728337236533958,1,RECOMMENDABLE,0.798556
L0710,Superdry,Jacket,Unisex,category_derived,Polyester,M,Used,10,9714,399,synthetic,L0252,Tier 4,0.09,0.11,0.7,0.8,1.05,1.0,500,650,575.0,20.2,18,12,20,50,cond=18|age=12|dev=20|total=50,50,Review,0.5,0.4444444444444444,0.04107473749227918,1,RECOMMENDABLE,0.480556
L0711,Highlander,Top,Women,category_derived,Cotton,XL,New,2,616,51,synthetic,L0141,Tier 1,0.05,0.06,1.0,1.0,1.0,1.0,30,40,35.0,27.5,0,0,20,20,cond=0|age=0|dev=20|total=20,80,Review,0.8,0.8888888888888888,0.08279220779220779,1,RECOMMENDABLE,0.831111
L0712,Roadster,Shirt,Unisex,category_derived,Cotton,M,Like New,3,1332,47,synthetic,L0058,Tier 2,0.06,0.07,0.9,1.0,1.0,1.0,70,80,75.0,32.8571,8,0,20,28,cond=8|age=0|dev=20|total=28,72,Review,0.72,0.8333333333333334,0.03528528528528529,1,RECOMMENDABLE,0.759667
L0715,Libas,Kurta,Unisex,category_derived,Cotton,M,Used,7,1169,47,synthetic,L0122,Tier 1,0.05,0.06,0.7,0.8,1.0,1.0,30,40,35.0,17.5,18,8,12,38,cond=18|age=8|dev=12|total=38,62,Review,0.62,0.6111111111111112,0.04020530367835757,1,RECOMMENDABLE,0.616889
L0716,Zudio,Shirt,Unisex,category_derived,Cotton,M,Like New,5,389,20,synthetic,L0072,Tier 1,0.05,0.06,0.9,0.9,1.0,1.0,20,20,20.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.7222222222222222,0.05141388174807198,1,RECOMMENDABLE,0.824778
L0717,Indya,Jacket,Unisex,category_derived,Denim,S,Used,9,1774,51,synthetic,L0166,Tier 2,0.06,0.07,0.7,0.8,1.05,1.0,60,70,65.0,15.0,18,8,12,38,cond=18|age=8|dev=12|total=38,62,Review,0.62,0.5,0.02874859075535513,1,RECOMMENDABLE,0.578
L0718,Reliance Trends,Shirt,Unisex,category_derived,Cotton,S,Used,6,2848,137,synthetic,L0211,Tier 3,0.07,0.09,0.7,0.9,1.0,1.0,130,160,145.0,0.0,18,4,0,22,cond=18|age=4|dev=0|total=22,78,Approve,0.78,0.6666666666666667,0.04810393258426966,1,RECOMMENDABLE,0.740333
L0719,Mufti,Shirt,Unisex,category_derived,Cotton,S,Used,9,5950,454,synthetic,L0365,Tier 4,0.09,0.11,0.7,0.8,1.0,1.0,300,350,325.0,29.7143,18,8,20,46,cond=18|age=8|dev=20|total=46,54,Review,0.54,0.5,0.07630252100840336,1,RECOMMENDABLE,0.526
L0720,Anita Dongre,Saree,Women,category_derived,Silk,M,Used,6,65255,8676,synthetic,L0193,Tier 5,0.11,0.14,0.7,0.9,1.1,1.05,5200,6600,5900.0,31.4545,18,4,20,42,cond=18|age=4|dev=20|total=42,58,Review,0.58,0.6666666666666667,0.13295532909355606,1,RECOMMENDABLE,0.610333
L0722,Burberry,Jacket,Unisex,category_derived,Cotton,S,Like New,9,27656,2611,synthetic,L0375,Tier 5,0.11,0.14,0.9,0.8,1.05,1.0,2300,2900,2600.0,0.0,8,8,0,16,cond=8|age=8|dev=0|total=16,84,Approve,0.84,0.5,0.09440989297078392,1,RECOMMENDABLE,0.721
L0723,Zudio,Top,Women,category_derived,Cotton,S,Used,4,580,27,synthetic,L0109,Tier 1,0.05,0.06,0.7,0.9,1.0,1.0,20,20,20.0,35.0,18,4,20,42,cond=18|age=4|dev=20|total=42,58,Review,0.58,0.7777777777777778,0.04655172413793104,1,RECOMMENDABLE,0.649222
L0724,Prada,Dress,Women,category_derived,Silk,S,Like New,7,32750,1797,synthetic,L0350,Tier 5,0.11,0.14,0.9,0.8,1.05,1.05,2900,3600,3250.0,38.0345,8,8,30,46,cond=8|age=8|dev=30|total=46,54,Review,0.54,0.6111111111111112,0.05487022900763359,1,RECOMMENDABLE,0.564889
L0726,Libas,Kurta,Unisex,category_derived,Cotton,S,Used,14,2838,149,synthetic,L0333,Tier 3,0.07,0.09,0.7,0.7,1.0,1.0,100,130,115.0,14.6154,18,16,12,46,cond=18|age=16|dev=12|total=46,54,Review,0.54,0.2222222222222222,0.05250176180408739,1,RECOMMENDABLE,0.428778
L0727,Fabindia,Kurta,Unisex,category_derived,Linen,M,New,1,8181,570,synthetic,L0341,Tier 4,0.09,0.11,1.0,1.0,1.0,1.03,750,950,850.0,24.0,0,0,20,20,cond=0|age=0|dev=20|total=20,80,Review,0.8,0.9444444444444444,0.06967363403006967,1,RECOMMENDABLE,0.850556
L0728,Red Tape,Shirt,Unisex,category_derived,Linen,S,New,1,754,67,synthetic,L0047,Tier 1,0.05,0.06,1.0,1.0,1.0,1.03,40,50,45.0,34.0,0,0,20,20,cond=0|age=0|dev=20|total=20,80,Review,0.8,0.9444444444444444,0.08885941644562334,1,RECOMMENDABLE,0.850556
L0729,Biba,Ethnic Wear,Unisex,category_derived,Silk,M,New,3,4917,683,synthetic,L0217,Tier 3,0.07,0.09,1.0,1.0,1.1,1.05,400,500,450.0,36.6,0,0,30,30,cond=0|age=0|dev=30|total=30,70,Review,0.7,0.8333333333333334,0.13890583689241406,1,RECOMMENDABLE,0.746667
L0731,Rangriti,Kurta,Unisex,category_derived,Cotton,S,New,1,1160,37,synthetic,L0005,Tier 1,0.05,0.06,1.0,1.0,1.0,1.0,60,70,65.0,38.3333,0,0,30,30,cond=0|age=0|dev=30|total=30,70,Review,0.7,0.9444444444444444,0.03189655172413793,1,RECOMMENDABLE,0.785556
L0732,Fabindia,Kurta,Unisex,category_derived,Linen,S,Used,13,9201,463,synthetic,L0316,Tier 4,0.09,0.11,0.7,0.7,1.0,1.03,400,500,450.0,0.0,18,16,0,34,cond=18|age=16|dev=0|total=34,66,Review,0.66,0.2777777777777778,0.05032061732420389,1,RECOMMENDABLE,0.526222
L0734,UCB,Shirt,Unisex,category_derived,Cotton,S,Used,9,3490,93,synthetic,L0163,Tier 3,0.07,0.09,0.7,0.8,1.0,1.0,140,180,160.0,33.5714,18,8,20,46,cond=18|age=8|dev=20|total=46,54,Review,0.54,0.5,0.02664756446991404,1,RECOMMENDABLE,0.526
L0736,Vishal Mega Mart,Jeans,Unisex,category_derived,Denim,S,Like New,11,1566,80,synthetic,L0204,Tier 2,0.06,0.07,0.9,0.7,0.95,1.0,60,70,65.0,14.2857,8,12,12,32,cond=8|age=12|dev=12|total=32,68,Review,0.68,0.38888888888888884,0.05108556832694764,1,RECOMMENDABLE,0.578111
L0737,Reliance Trends,Top,Women,category_derived,Cotton,S,Like New,7,1917,49,synthetic,L0275,Tier 2,0.06,0.07,0.9,0.8,1.0,1.0,80,100,90.0,38.75,8,8,30,46,cond=8|age=8|dev=30|total=46,54,Review,0.54,0.6111111111111112,0.02556077203964528,1,RECOMMENDABLE,0.564889
L0738,Anita Dongre,Ethnic Wear,Unisex,category_derived,Silk,S,Used,11,21177,1031,synthetic,L0080,Tier 5,0.11,0.14,0.7,0.7,1.1,1.05,1300,1700,1500.0,20.6923,18,12,20,50,cond=18|age=12|dev=20|total=50,50,Review,0.5,0.38888888888888884,0.04868489398876139,1,RECOMMENDABLE,0.461111
L0740,Zara,Jacket,Unisex,category_derived,Denim,M,Like New,11,4556,215,synthetic,L0029,Tier 3,0.07,0.09,0.9,0.7,1.05,1.0,200,250,225.0,0.0,8,12,0,20,cond=8|age=12|dev=0|total=20,80,Approve,0.8,0.38888888888888884,0.04719051799824407,1,RECOMMENDABLE,0.656111
L0743,HRX,Activewear,Unisex,category_derived,Polyester,XS,Like New,4,831,22,synthetic,L0016,Tier 1,0.05,0.06,0.9,0.9,0.95,1.0,30,40,35.0,26.6667,8,4,20,32,cond=8|age=4|dev=20|total=32,68,Review,0.68,0.7777777777777778,0.026474127557160047,1,RECOMMENDABLE,0.714222
L0744,Armani,Shirt,Unisex,category_derived,Linen,M,Like New,7,19426,1708,synthetic,L0262,Tier 5,0.11,0.14,0.9,0.8,1.0,1.03,1600,2000,1800.0,0.0,8,8,0,16,cond=8|age=8|dev=0|total=16,84,Approve,0.84,0.6111111111111112,0.08792340162668588,1,RECOMMENDABLE,0.759889
L0745,Nike,Activewear,Unisex,category_derived,Polyester,M,New,1,10174,900,synthetic,L0294,Tier 4,0.09,0.11,1.0,1.0,0.95,1.0,850,1100,975.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve,1.0,0.9444444444444444,0.08846078238647533,1,RECOMMENDABLE,0.980556
L0747,Reliance Trends,Shirt,Unisex,category_derived,Cotton,XL,New,3,2589,338,synthetic,L0284,Tier 3,0.07,0.09,1.0,1.0,1.0,1.0,180,250,215.0,35.2,0,0,30,30,cond=0|age=0|dev=30|total=30,70,Review,0.7,0.8333333333333334,0.13055233680957898,1,RECOMMENDABLE,0.746667
L0748,GAP,Jeans,Unisex,category_derived,Denim,L,Like New,10,7333,526,synthetic,L0293,Tier 4,0.09,0.11,0.9,0.8,0.95,1.0,450,550,500.0,0.0,8,12,0,20,cond=8|age=12|dev=0|total=20,80,Approve,0.8,0.4444444444444444,0.07173053320605483,1,RECOMMENDABLE,0.675556
L0749,Anouk,Saree,Women,category_derived,Silk,L,New,4,2240,142,synthetic,L0024,Tier 2,0.06,0.07,1.0,0.9,1.1,1.05,140,160,150.0,0.0,0,4,0,4,cond=0|age=4|dev=0|total=4,96,Approve,0.96,0.7777777777777778,0.06339285714285714,1,RECOMMENDABLE,0.896222
L0750,Reliance Trends,Shirt,Unisex,category_derived,Cotton,M,Like New,4,2723,180,synthetic,L0284,Tier 3,0.07,0.09,0.9,0.9,1.0,1.0,150,200,175.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.7777777777777778,0.06610356224752112,1,RECOMMENDABLE,0.844222
L0752,Zudio,Jeans,Unisex,category_derived,Denim,S,Like New,7,1529,68,synthetic,L0280,Tier 2,0.06,0.07,0.9,0.8,0.95,1.0,60,70,65.0,0.0,8,8,0,16,cond=8|age=8|dev=0|total=16,84,Approve,0.84,0.6111111111111112,0.04447351209941138,1,RECOMMENDABLE,0.759889
L0753,Adidas,Activewear,Unisex,category_derived,Polyester,S,Like New,8,4139,231,synthetic,L0178,Tier 3,0.07,0.09,0.9,0.8,0.95,1.0,200,250,225.0,0.0,8,8,0,16,cond=8|age=8|dev=0|total=16,84,Approve,0.84,0.5555555555555556,0.05581058226624789,1,RECOMMENDABLE,0.740444
L0757,Roadster,Jeans,Unisex,category_derived,Denim,M,Like New,5,3954,232,synthetic,L0223,Tier 3,0.07,0.09,0.9,0.9,0.95,1.0,200,250,225.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.7222222222222222,0.05867475973697522,1,RECOMMENDABLE,0.824778
L0759,Bewakoof,Top,Women,category_derived,Polyester,S,Like New,5,478,20,synthetic,L0056,Tier 1,0.05,0.06,0.9,0.9,1.0,1.0,20,20,20.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.7222222222222222,0.04184100418410042,1,RECOMMENDABLE,0.824778
L0760,Zara,Dress,Women,category_derived,Linen,L,New,3,9123,997,synthetic,L0107,Tier 4,0.09,0.11,1.0,1.0,1.05,1.03,900,1100,1000.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve,1.0,0.8333333333333334,0.10928422667982024,1,RECOMMENDABLE,0.941667
L0761,Pantaloons,Top,Women,category_derived,Cotton,S,New,3,5174,491,synthetic,L0361,Tier 4,0.09,0.11,1.0,1.0,1.0,1.0,450,550,500.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve,1.0,0.8333333333333334,0.09489756474681098,1,RECOMMENDABLE,0.941667
L0766,Indya,Jacket,Unisex,category_derived,Denim,S,Like New,6,1524,113,synthetic,L0170,Tier 2,0.06,0.07,0.9,0.9,1.05,1.0,80,90,85.0,25.5556,8,4,20,32,cond=8|age=4|dev=20|total=32,68,Review,0.68,0.6666666666666667,0.07414698162729659,1,RECOMMENDABLE,0.675333
L0767,Bewakoof,Top,Women,category_derived,Cotton,S,New,1,1127,67,synthetic,L0196,Tier 1,0.05,0.06,1.0,1.0,1.0,1.0,60,70,65.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve,1.0,0.9444444444444444,0.05944986690328305,1,RECOMMENDABLE,0.980556
L0768,AND,Dress,Women,category_derived,Cotton,M,Used,7,5382,398,synthetic,L0077,Tier 4,0.09,0.11,0.7,0.8,1.05,1.0,300,350,325.0,13.7143,18,8,12,38,cond=18|age=8|dev=12|total=38,62,Review,0.62,0.6111111111111112,0.07395020438498699,1,RECOMMENDABLE,0.616889
L0769,Soch,Ethnic Wear,Unisex,category_derived,Silk,S,Like New,5,1738,60,synthetic,L0144,Tier 2,0.06,0.07,0.9,0.9,1.1,1.05,100,110,105.0,40.0,8,4,30,42,cond=8|age=4|dev=30|total=42,58,Review,0.58,0.7222222222222222,0.03452243958573072,1,RECOMMENDABLE,0.629778
L0770,Fabindia,Kurta,Unisex,category_derived,Linen,M,Used,7,8756,676,synthetic,L0366,Tier 4,0.09,0.11,0.7,0.8,1.0,1.03,450,550,500.0,22.9091,18,8,20,46,cond=18|age=8|dev=20|total=46,54,Review,0.54,0.6111111111111112,0.07720420283234354,1,RECOMMENDABLE,0.564889
L0772,Levi's,Jeans,Unisex,category_derived,Denim,M,New,4,9144,797,synthetic,L0272,Tier 4,0.09,0.11,1.0,0.9,0.95,1.0,700,850,775.0,0.0,0,4,0,4,cond=0|age=4|dev=0|total=4,96,Approve,0.96,0.7777777777777778,0.08716097987751531,1,RECOMMENDABLE,0.896222
L0774,Tommy Hilfiger,Shirt,Unisex,category_derived,Cotton,XL,Like New,6,10903,865,synthetic,L0295,Tier 4,0.09,0.11,0.9,0.9,1.0,1.0,800,950,875.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.6666666666666667,0.07933596257910666,1,RECOMMENDABLE,0.805333
L0775,Style Bazaar,Top,Women,category_derived,Cotton,L,Used,9,1404,56,synthetic,L0304,Tier 2,0.06,0.07,0.7,0.8,1.0,1.0,50,60,55.0,0.0,18,8,0,26,cond=18|age=8|dev=0|total=26,74,Approve,0.74,0.5,0.039886039886039885,1,RECOMMENDABLE,0.656
L0777,Rangriti,Kurta,Unisex,category_derived,Cotton,L,Used,10,1478,37,synthetic,L0278,Tier 2,0.06,0.07,0.7,0.8,1.0,1.0,50,60,55.0,26.0,18,12,20,50,cond=18|age=12|dev=20|total=50,50,Review,0.5,0.4444444444444444,0.02503382949932341,1,RECOMMENDABLE,0.480556
L0778,Sabyasachi,Ethnic Wear,Unisex,category_derived,Silk,M,Like New,6,82370,6084,synthetic,L0001,Tier 5,0.11,0.14,0.9,0.9,1.1,1.05,8500,10800,9650.0,28.4235,8,4,20,32,cond=8|age=4|dev=20|total=32,68,Review,0.68,0.6666666666666667,0.0738618429039699,1,RECOMMENDABLE,0.675333
L0779,Under Armour,Activewear,Unisex,category_derived,Polyester,M,Used,7,6849,395,synthetic,L0073,Tier 4,0.09,0.11,0.7,0.8,0.95,1.0,350,400,375.0,0.0,18,8,0,26,cond=18|age=8|dev=0|total=26,74,Approve,0.74,0.6111111111111112,0.057672652942035336,1,RECOMMENDABLE,0.694889
L0781,HRX,Activewear,Unisex,category_derived,Polyester,XL,Like New,5,5268,271,synthetic,L0224,Tier 4,0.09,0.11,0.9,0.9,0.95,1.0,350,450,400.0,22.5714,8,4,20,32,cond=8|age=4|dev=20|total=32,68,Review,0.68,0.7222222222222222,0.05144267274107821,1,RECOMMENDABLE,0.694778
L0783,Fabindia,Kurta,Unisex,category_derived,Linen,M,Like New,7,8567,340,synthetic,L0291,Tier 4,0.09,0.11,0.9,0.8,1.0,1.03,550,700,625.0,38.1818,8,8,30,46,cond=8|age=8|dev=30|total=46,54,Review,0.54,0.6111111111111112,0.039687171705381115,1,RECOMMENDABLE,0.564889
L0784,Under Armour,Activewear,Unisex,category_derived,Polyester,M,New,1,8016,826,synthetic,L0073,Tier 4,0.09,0.11,1.0,1.0,0.95,1.0,700,850,775.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve,1.0,0.9444444444444444,0.1030439121756487,1,RECOMMENDABLE,0.980556
L0785,Calvin Klein,Jacket,Unisex,category_derived,Denim,S,Used,10,7492,596,synthetic,L0046,Tier 4,0.09,0.11,0.7,0.8,1.05,1.0,400,500,450.0,19.2,18,12,12,42,cond=18|age=12|dev=12|total=42,58,Review,0.58,0.4444444444444444,0.0795515216230646,1,RECOMMENDABLE,0.532556
L0788,Under Armour,Activewear,Unisex,category_derived,Polyester,M,Like New,1,6222,539,synthetic,L0116,Tier 4,0.09,0.11,0.9,1.0,0.95,1.0,500,600,550.0,0.0,8,0,0,8,cond=8|age=0|dev=0|total=8,92,Approve,0.92,0.9444444444444444,0.08662809386049501,1,RECOMMENDABLE,0.928556
L0789,Adidas,Activewear,Unisex,category_derived,Polyester,S,Like New,4,3171,200,synthetic,L0054,Tier 3,0.07,0.09,0.9,0.9,0.95,1.0,170,200,185.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.7777777777777778,0.0630715862503942,1,RECOMMENDABLE,0.844222
L0790,Puma,Activewear,Unisex,category_derived,Polyester,M,Used,9,3289,85,synthetic,L0048,Tier 3,0.07,0.09,0.7,0.8,0.95,1.0,120,160,140.0,29.1667,18,8,20,46,cond=18|age=8|dev=20|total=46,54,Review,0.54,0.5,0.025843721495895408,1,RECOMMENDABLE,0.526
L0791,Roadster,Jeans,Unisex,category_derived,Denim,M,Like New,4,5002,522,synthetic,L0223,Tier 4,0.09,0.11,0.9,0.9,0.95,1.0,350,400,375.0,30.5,8,4,20,32,cond=8|age=4|dev=20|total=32,68,Review,0.68,0.7777777777777778,0.10435825669732107,1,RECOMMENDABLE,0.714222
L0792,Sabyasachi,Lehenga,Women,category_derived,Silk,M,New,2,92556,9192,synthetic,L0153,Tier 5,0.11,0.14,1.0,1.0,1.1,1.05,11800,15000,13400.0,22.1017,0,0,20,20,cond=0|age=0|dev=20|total=20,80,Review,0.8,0.8888888888888888,0.09931284843770258,1,RECOMMENDABLE,0.831111
L0793,Global Desi,Dress,Women,category_derived,Linen,S,Like New,15,5419,351,synthetic,L0219,Tier 4,0.09,0.11,0.9,0.7,1.05,1.03,350,400,375.0,0.0,8,16,0,24,cond=8|age=16|dev=0|total=24,76,Approve,0.76,0.16666666666666663,0.06477209817309466,1,RECOMMENDABLE,0.552333
L0794,Nicobar,Dress,Women,category_derived,Linen,S,New,3,8062,906,synthetic,L0106,Tier 4,0.09,0.11,1.0,1.0,1.05,1.03,800,950,875.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve,1.0,0.8333333333333334,0.11237906226742744,1,RECOMMENDABLE,0.941667
L0795,American Eagle,Jeans,Unisex,category_derived,Denim,M,Like New,5,8637,1026,synthetic,L0242,Tier 4,0.09,0.11,0.9,0.9,0.95,1.0,600,750,675.0,36.8,8,4,30,42,cond=8|age=4|dev=30|total=42,58,Review,0.58,0.7222222222222222,0.11879124696075026,1,RECOMMENDABLE,0.629778
L0796,Global Desi,Saree,Women,category_derived,Silk,M,Like New,4,1518,94,synthetic,L0190,Tier 2,0.06,0.07,0.9,0.9,1.1,1.05,90,100,95.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.7777777777777778,0.061923583662714096,1,RECOMMENDABLE,0.844222
L0798,Vishal Mega Mart,Shirt,Unisex,category_derived,Polyester,M,Used,8,1705,90,synthetic,L0302,Tier 2,0.06,0.07,0.7,0.8,1.0,1.0,60,70,65.0,28.5714,18,8,20,46,cond=18|age=8|dev=20|total=46,54,Review,0.54,0.5555555555555556,0.05278592375366569,1,RECOMMENDABLE,0.545444
L0799,Roadster,Shirt,Unisex,category_derived,Cotton,M,New,1,1348,89,synthetic,L0121,Tier 2,0.06,0.07,1.0,1.0,1.0,1.0,80,90,85.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve,1.0,0.9444444444444444,0.06602373887240356,1,RECOMMENDABLE,0.980556
L0800,Balenciaga,Jacket,Unisex,category_derived,Leather,XS,Like New,4,33618,3621,synthetic,L0265,Tier 5,0.11,0.14,0.9,0.9,1.05,1.05,3300,4200,3750.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.7777777777777778,0.10771015527396038,1,RECOMMENDABLE,0.844222
L0801,Zudio,Top,Women,category_derived,Cotton,M,New,2,775,26,synthetic,L0109,Tier 1,0.05,0.06,1.0,1.0,1.0,1.0,40,50,45.0,35.0,0,0,20,20,cond=0|age=0|dev=20|total=20,80,Review,0.8,0.8888888888888888,0.03354838709677419,1,RECOMMENDABLE,0.831111
L0802,H&M,Dress,Women,category_derived,Cotton,S,Like New,9,1309,89,synthetic,L0133,Tier 2,0.06,0.07,0.9,0.8,1.05,1.0,60,70,65.0,27.1429,8,8,20,36,cond=8|age=8|dev=20|total=36,64,Review,0.64,0.5,0.06799083269671505,1,RECOMMENDABLE,0.591
L0803,Louis Vuitton,Shirt,Unisex,category_derived,Linen,XS,Like New,9,75371,3788,synthetic,L0142,Tier 5,0.11,0.14,0.9,0.8,1.0,1.03,6100,7800,6950.0,37.9016,8,8,30,46,cond=8|age=8|dev=30|total=46,54,Review,0.54,0.5,0.05025805681230181,1,RECOMMENDABLE,0.526
L0804,Flying Machine,Jeans,Unisex,category_derived,Denim,M,Like New,6,4980,302,synthetic,L0289,Tier 3,0.07,0.09,0.9,0.9,0.95,1.0,250,350,300.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.6666666666666667,0.0606425702811245,1,RECOMMENDABLE,0.805333
L0805,Uniqlo,Jacket,Unisex,category_derived,Polyester,M,Used,6,2030,86,synthetic,L0136,Tier 2,0.06,0.07,0.7,0.9,1.05,1.0,80,90,85.0,0.0,18,4,0,22,cond=18|age=4|dev=0|total=22,78,Approve,0.78,0.6666666666666667,0.042364532019704436,1,RECOMMENDABLE,0.740333
L0807,Nike,Activewear,Unisex,category_derived,Polyester,S,Like New,7,10943,774,synthetic,L0244,Tier 4,0.09,0.11,0.9,0.8,0.95,1.0,650,800,725.0,0.0,8,8,0,16,cond=8|age=8|dev=0|total=16,84,Approve,0.84,0.6111111111111112,0.07073014712601663,1,RECOMMENDABLE,0.759889
L0808,Superdry,Jacket,Unisex,category_derived,Polyester,L,Used,10,10092,777,synthetic,L0252,Tier 4,0.09,0.11,0.7,0.8,1.05,1.0,550,650,600.0,19.5385,18,12,12,42,cond=18|age=12|dev=12|total=42,58,Review,0.58,0.4444444444444444,0.07699167657550535,1,RECOMMENDABLE,0.532556
L0810,Balenciaga,Jacket,Unisex,category_derived,Leather,L,Used,7,27829,2779,synthetic,L0265,Tier 5,0.11,0.14,0.7,0.8,1.05,1.05,1900,2400,2150.0,15.7917,18,8,12,38,cond=18|age=8|dev=12|total=38,62,Review,0.62,0.6111111111111112,0.09985985842107155,1,RECOMMENDABLE,0.616889
L0812,Reebok,Activewear,Unisex,category_derived,Polyester,L,New,3,2834,131,synthetic,L0185,Tier 3,0.07,0.09,1.0,1.0,0.95,1.0,190,250,220.0,31.0526,0,0,20,20,cond=0|age=0|dev=20|total=20,80,Review,0.8,0.8333333333333334,0.046224417784050814,1,RECOMMENDABLE,0.811667
L0813,Gucci,Jacket,Unisex,category_derived,Leather,S,New,3,70638,13259,synthetic,L0124,Tier 5,0.11,0.14,1.0,1.0,1.05,1.05,8600,10900,9750.0,21.6422,0,0,20,20,cond=0|age=0|dev=20|total=20,80,Review,0.8,0.8333333333333334,0.1877035023641666,1,RECOMMENDABLE,0.811667
L0814,H&M,Dress,Women,category_derived,Cotton,S,Like New,9,1289,69,synthetic,L0133,Tier 2,0.06,0.07,0.9,0.8,1.05,1.0,60,70,65.0,0.0,8,8,0,16,cond=8|age=8|dev=0|total=16,84,Approve,0.84,0.5,0.05352986811481769,1,RECOMMENDABLE,0.721
L0815,Easybuy,Shirt,Unisex,category_derived,Polyester,M,Used,11,787,15,synthetic,L0110,Tier 1,0.05,0.06,0.7,0.7,1.0,1.0,20,20,20.0,25.0,18,12,20,50,cond=18|age=12|dev=20|total=50,50,Review,0.5,0.38888888888888884,0.01905972045743329,1,RECOMMENDABLE,0.461111
L0816,Masaba,Dress,Women,category_derived,Silk,M,Used,6,11285,1122,synthetic,L0068,Tier 4,0.09,0.11,0.7,0.9,1.05,1.05,700,850,775.0,32.0,18,4,20,42,cond=18|age=4|dev=20|total=42,58,Review,0.58,0.6666666666666667,0.09942401417811254,1,RECOMMENDABLE,0.610333
